timestamp,user,role,ip,action,status,resource,hour,flow_duration,total_fwd_packets,total_bwd_packets,flow_bytes_per_s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_psh_flags,syn_flag_count,rst_flag_count,ack_flag_count,down_up_ratio,active_mean,idle_mean,flow_packets_per_s,attack_type
2026-05-06T10:04:10.787197,charlie,admin,10.0.0.3,api_call,failed,about,11,2347864.15,7,6,2449.77,491.35,409.68,267414.87,1,1,0,9,1.173,157278.81,567876.46,5.54,normal
2026-04-28T00:45:53.787197,emma,guest,192.168.1.5,privilege_abuse,success,api/data,2,6212693.73,6,35,176121.68,395.23,1184.36,269444.62,1,1,0,30,11.388,331271.89,849624.08,6.6,insider_threat
2026-05-25T11:08:09.787197,unknown_user,user,182.21.4.9,directory_listing,failed,config,13,852296.85,8,10,4457.74,747.65,946.96,57847.23,2,2,2,16,1.731,141859.97,207279.77,21.12,directory_traversal
2026-05-06T15:47:26.787197,bot_001,impersonator,45.33.22.11,port_probe,failed,home,17,234078.17,2,1,1456.94,96.38,58.56,10283.07,0,49,23,4,0.894,19168.52,48151.12,12.82,port_scan
2026-04-28T07:28:04.787197,emma,guest,192.168.1.5,view_page,success,products,9,2484229.3,9,6,2103.06,522.13,408.87,273897.39,0,1,0,7,1.163,142666.74,522100.17,6.04,normal
2026-05-08T15:46:05.787197,alice,user,10.0.0.3,download_file,success,home,17,2183138.46,8,6,2481.68,461.46,384.3,313725.67,0,1,0,8,1.232,147770.9,431963.56,6.41,normal
2026-05-18T09:20:28.787197,scanner_99,unknown,45.33.22.11,api_call,failed,products,11,1309098.49,9,7,5870.54,1092.07,485.99,90073.51,3,2,1,13,1.515,171699.5,239896.9,12.22,xss
2026-05-09T07:19:18.787197,charlie,admin,192.168.1.5,view_page,success,products,9,2729049.69,7,6,2734.75,501.27,444.16,287306.91,1,1,0,9,1.213,151495.84,516367.52,4.76,normal
2026-05-19T00:01:24.787197,pentest_agent,unknown,45.33.22.11,connection_flood,failed,products,1,97922.05,482,13,52081.64,185.18,44.73,584.17,1,100,49,203,0.292,10383.64,18683.05,5055.04,dos_attack
2026-05-12T09:30:45.787197,scanner_99,unknown,45.33.22.11,form_submit,success,user_settings,11,1413522.84,14,10,10558.13,1392.92,556.0,92194.69,4,2,1,14,1.775,182554.86,293965.04,16.98,sql_injection
2026-05-16T23:14:45.787197,pentest_agent,unknown,103.24.21.10,form_submit,failed,api/data,1,1222885.7,11,7,6159.38,1153.71,463.01,72397.99,3,2,1,12,1.387,174309.99,263392.14,14.72,xss
2026-05-17T09:56:55.787197,david,user,10.0.0.3,view_page,success,products,11,2309984.46,8,6,2539.14,504.72,404.24,268248.32,1,1,0,6,1.231,143057.64,474144.36,6.06,normal
2026-05-15T02:08:26.787197,unknown_user,user,45.33.22.11,login,success,login_page,4,842416.68,195,53,8150.92,272.99,193.93,3007.27,1,4,3,96,1.469,42457.61,103634.16,294.39,brute_force
2026-05-22T08:08:47.787197,emma,guest,192.168.1.5,login,success,products,10,2680966.74,9,5,2706.7,511.76,427.0,311502.29,1,1,0,9,1.19,147357.57,430987.22,5.22,normal
2026-05-05T09:02:15.787197,bob,user,10.0.0.3,download_file,success,about,10,2366576.9,7,5,2032.67,548.41,387.72,310595.47,1,1,0,7,1.223,157520.14,501193.08,5.07,normal
2026-05-27T11:37:58.787197,alice,user,192.168.1.5,login,success,home,13,2435715.08,8,6,2242.9,521.91,391.62,274906.98,1,1,0,9,1.268,137307.73,475166.54,5.75,normal
2026-05-16T20:39:08.787197,scanner_99,unknown,91.234.55.1,login_attempt,failed,admin_panel,22,780147.33,148,45,8198.55,293.21,181.06,2747.29,1,5,3,113,1.527,53080.87,102058.96,247.39,brute_force
2026-05-15T14:46:38.787197,bob,user,10.0.0.2,login,success,about,16,2149204.06,7,6,2097.54,526.11,399.2,294074.54,0,1,0,9,1.238,141558.11,523422.32,6.05,normal
2026-04-29T08:30:26.787197,bot_001,impersonator,45.33.22.11,form_submit,failed,database,10,1541300.42,16,12,10272.66,1439.65,611.26,106086.87,4,2,1,14,1.708,178047.75,324865.56,18.17,sql_injection
2026-05-20T14:23:53.787197,alice,user,10.0.0.3,download_file,success,products,16,2542371.35,8,5,2242.79,485.66,382.3,310785.72,0,1,0,8,1.237,139692.97,452736.07,5.11,normal
2026-05-10T11:05:35.787197,charlie,admin,192.168.1.6,api_call,success,products,12,2444798.92,9,6,2814.83,499.46,417.89,249363.14,0,1,0,9,1.254,165724.3,518335.63,6.14,normal
2026-05-27T21:22:55.787197,bot_001,impersonator,91.234.55.1,download_file,failed,admin_panel,23,4234885.32,7,27,103148.26,397.14,1292.21,178100.42,1,2,1,22,8.589,282259.88,563558.1,8.03,malware
2026-04-30T20:05:13.787197,emma,guest,10.0.0.3,privilege_abuse,success,api/data,21,5879503.35,6,39,179569.32,423.43,1127.97,266880.13,1,1,0,27,9.489,341566.08,936810.76,7.65,insider_threat
2026-05-07T09:39:28.787197,david,user,10.0.0.2,login,success,products,11,2563003.35,8,6,2533.57,455.88,433.11,279449.56,1,1,0,7,1.235,147701.48,505813.7,5.46,normal
2026-04-28T20:19:10.787197,hacker_xyz,unknown,182.21.4.9,download_file,failed,backup,22,4011647.13,8,19,89672.48,351.28,1565.61,164714.83,1,2,0,21,8.276,300090.75,620180.01,6.73,malware
2026-05-06T21:37:49.787197,pentest_agent,unknown,182.21.4.9,sql_query,failed,database,23,1551636.02,17,9,9910.36,1326.55,623.55,97791.24,3,2,1,14,1.682,165836.55,274033.88,16.76,sql_injection
2026-05-08T01:57:02.787197,bot_001,impersonator,103.24.21.10,url_fetch,success,api/data,3,1782317.62,6,21,12963.32,961.21,1149.46,108161.64,3,3,1,18,4.388,181950.53,299859.88,15.15,ssrf
2026-05-06T20:54:23.787197,scanner_99,unknown,103.24.21.10,login,success,login_page,22,659185.21,143,39,6891.35,282.26,169.0,2356.81,1,4,3,83,1.288,44557.11,74156.5,276.1,credential_stuffing
2026-05-19T12:18:11.787197,scanner_99,unknown,182.21.4.9,file_read,failed,admin_panel,14,800355.89,8,11,4391.85,839.87,1016.1,62232.69,2,2,1,15,2.011,150944.01,187173.29,23.74,directory_traversal
2026-05-23T01:52:09.787197,hacker_xyz,unknown,182.21.4.9,password_reset,success,login_page,3,698939.79,200,55,7925.13,292.3,215.67,3268.02,1,5,3,96,1.556,41909.84,95341.29,364.84,brute_force
2026-05-18T23:43:09.787197,scanner_99,unknown,91.234.55.1,api_call,failed,backup,1,5147081.91,6,35,173565.08,404.78,1259.23,207538.09,1,1,0,27,12.0,310067.73,840368.74,7.97,data_exfiltration
2026-04-28T02:19:31.787197,scanner_99,unknown,91.234.55.1,password_reset,failed,login_page,4,687057.55,213,48,7388.3,270.95,179.67,2882.51,1,5,3,102,1.364,49249.29,83321.77,379.88,brute_force
2026-05-03T13:23:18.787197,charlie,admin,10.0.0.2,view_page,success,products,15,2534673.35,8,6,2519.51,509.79,432.94,266236.13,0,1,0,9,1.1,147712.0,493752.76,5.52,normal
2026-05-09T15:07:35.787197,charlie,admin,10.0.0.3,api_call,failed,user_settings,17,2687073.27,9,6,2221.47,482.07,399.63,292590.95,1,1,0,8,1.235,153050.18,495576.77,5.58,normal
2026-05-21T01:21:02.787197,scanner_99,unknown,91.234.55.1,login_attempt,failed,admin_panel,3,914066.65,229,46,7383.82,302.14,215.49,3441.23,1,4,3,104,1.507,52689.83,88902.33,300.85,brute_force
2026-04-28T23:19:38.787197,emma,guest,10.0.0.3,data_transfer,success,backup,1,5955678.37,6,36,157768.42,424.24,1069.94,246262.05,1,1,0,25,9.486,352436.27,927144.01,7.05,insider_threat
2026-05-07T09:46:38.787197,scanner_99,unknown,182.21.4.9,credential_test,success,api/data,11,512255.13,159,42,7329.18,284.31,188.4,2266.58,1,3,2,87,1.376,36867.72,78857.72,392.38,credential_stuffing
2026-05-18T11:41:52.787197,david,user,10.0.0.2,login,failed,user_settings,13,2482479.75,9,6,2659.15,494.56,394.13,268943.24,0,1,0,10,1.135,144224.7,471872.71,6.04,normal
2026-05-09T01:57:03.787197,scanner_99,unknown,182.21.4.9,banner_grab,failed,api/data,3,244760.18,2,1,1537.63,103.37,61.07,8328.61,0,60,23,3,0.747,20769.01,47881.19,12.26,port_scan
2026-05-14T22:00:20.787197,bot_001,impersonator,182.21.4.9,port_probe,failed,about,23,167595.53,2,1,1416.01,98.95,58.29,11676.37,0,48,31,3,0.686,19846.31,49159.2,17.9,port_scan
2026-05-18T02:31:15.787197,pentest_agent,unknown,45.33.22.11,token_replay,failed,api/data,4,1958473.67,13,15,4231.97,511.75,545.7,139200.43,2,1,1,19,1.093,191967.99,319589.17,14.3,session_hijacking
2026-04-28T21:00:04.787197,bot_001,impersonator,182.21.4.9,api_call,success,user_settings,22,2067555.39,18,12,4813.12,532.11,497.58,154930.04,1,1,0,20,1.051,198757.55,334388.89,14.51,session_hijacking
2026-05-26T02:20:53.787197,bot_001,impersonator,45.33.22.11,banner_grab,failed,about,4,230023.85,2,1,1572.98,94.95,67.54,11224.84,0,47,27,3,0.839,17853.44,50137.03,13.04,port_scan
2026-05-11T14:26:33.787197,emma,guest,10.0.0.3,download_file,failed,about,16,2396169.35,6,6,2142.34,509.2,377.53,236403.58,0,1,0,8,1.216,161272.51,477725.78,5.01,normal
2026-05-22T21:10:28.787197,pentest_agent,unknown,103.24.21.10,file_execute,success,api/data,23,4568954.9,8,23,100167.8,350.08,1428.27,165583.98,1,2,0,23,7.504,320356.63,510810.57,6.78,malware
2026-05-26T21:52:14.787197,pentest_agent,unknown,91.234.55.1,failed_login,failed,admin_panel,23,835148.53,195,53,6476.97,302.21,196.39,2753.94,1,5,3,92,1.609,41860.98,102076.92,296.95,brute_force
2026-05-26T03:15:16.787197,pentest_agent,unknown,182.21.4.9,api_call,failed,database,5,1780402.57,9,8,8321.0,1347.78,695.28,95530.43,4,2,1,10,1.624,190241.85,295352.43,9.55,command_injection
2026-05-23T18:24:06.787197,bot_001,impersonator,182.21.4.9,port_probe,failed,api/data,20,164292.26,2,1,1367.55,110.95,58.53,9583.82,0,52,22,3,0.748,18220.62,48889.73,18.26,port_scan
2026-05-18T01:37:08.787197,pentest_agent,unknown,45.33.22.11,credential_test,failed,login_page,3,580360.84,156,41,7678.84,297.62,181.24,2640.04,1,4,3,65,1.46,42213.57,82198.56,339.44,credential_stuffing
2026-04-30T13:02:50.787197,david,user,192.168.1.5,view_page,success,about,14,2129160.26,9,6,2629.21,531.03,411.08,266184.81,0,1,0,7,1.136,147004.08,524067.06,7.05,normal
2026-05-26T01:06:37.787197,hacker_xyz,unknown,103.24.21.10,login,success,login_page,2,707128.35,190,59,7826.55,298.49,196.87,3196.73,1,5,3,96,1.733,46962.92,107587.19,352.13,brute_force
2026-05-27T15:43:41.787197,charlie,admin,192.168.1.5,login,success,about,17,2459411.68,8,6,2511.28,531.08,426.29,268557.93,0,1,0,8,1.179,135663.44,497293.87,5.69,normal
2026-05-02T15:51:13.787197,david,user,192.168.1.5,api_call,success,home,17,2112646.5,9,8,2311.94,513.05,379.53,282018.71,0,1,0,7,1.186,157590.23,503964.25,8.05,normal
2026-05-03T14:24:10.787197,bot_001,impersonator,103.24.21.10,sql_query,failed,database,16,1481564.83,17,9,11369.3,1440.49,645.34,98179.0,4,2,1,17,1.746,193340.28,277670.86,17.55,sql_injection
2026-05-07T09:27:47.787197,charlie,admin,192.168.1.5,download_file,success,home,11,2782500.12,10,5,2512.34,493.42,402.23,291806.81,1,1,0,8,1.138,150964.12,402733.6,5.39,normal
2026-05-09T11:06:30.787197,scanner_99,unknown,45.33.22.11,banner_grab,failed,api/data,12,245813.2,2,1,1623.52,103.43,60.12,10703.3,0,51,24,3,0.738,19738.27,41213.28,12.2,port_scan
2026-05-07T01:56:34.787197,bot_001,impersonator,45.33.22.11,failed_login,success,login_page,3,599003.08,126,44,7095.39,294.89,185.6,2413.29,1,4,2,72,1.589,33317.71,86567.81,283.8,credential_stuffing
2026-04-30T06:28:07.787197,bot_001,impersonator,103.24.21.10,api_call,success,home,8,103542.02,427,8,52112.65,193.83,45.69,526.42,0,120,42,184,0.314,8493.78,17707.71,4201.19,dos_attack
2026-05-06T14:51:09.787197,bob,user,192.168.1.6,api_call,success,products,16,2521585.19,7,6,2604.61,480.44,410.9,244598.4,1,1,0,9,1.143,153142.06,554304.18,5.16,normal
2026-05-11T22:47:23.787197,bot_001,impersonator,182.21.4.9,cmd_inject,success,database,0,1869132.73,11,9,7834.42,1370.86,775.4,96555.43,4,2,1,12,1.77,176064.28,313551.52,10.7,command_injection
2026-05-14T13:34:53.787197,emma,guest,10.0.0.3,logout,success,products,15,2452739.58,8,6,2523.35,438.56,407.8,303861.41,1,1,0,9,1.108,120725.52,482467.74,5.71,normal
2026-05-27T11:42:08.787197,bob,user,192.168.1.5,api_call,success,user_settings,13,2282031.27,8,5,2779.55,471.98,419.21,251286.99,1,1,0,8,1.152,115461.76,495728.1,5.7,normal
2026-05-26T00:26:18.787197,hacker_xyz,unknown,182.21.4.9,sudo_attempt,failed,user_settings,2,2706673.04,25,21,5095.12,581.96,782.11,120180.99,2,3,2,31,1.064,243767.91,408771.6,17.0,privilege_escalation
2026-05-26T05:53:13.787197,bot_001,impersonator,45.33.22.11,service_detect,failed,home,7,172378.21,2,1,1383.75,96.04,59.29,11071.33,0,48,26,3,0.845,17462.09,48435.42,17.4,port_scan
2026-05-08T19:28:33.787197,scanner_99,unknown,192.168.1.5,cookie_hijack,success,admin_panel,21,1884740.73,16,15,4459.25,466.19,518.08,156202.18,2,1,0,22,1.102,206094.16,346254.31,16.45,session_hijacking
2026-05-09T18:31:59.787197,scanner_99,unknown,91.234.55.1,path_traversal,failed,admin_panel,20,868999.57,7,9,3729.73,746.23,1066.04,58177.45,2,2,1,17,2.187,140386.82,203103.6,18.41,directory_traversal
2026-05-02T00:58:00.787197,unknown_user,user,45.33.22.11,malware_upload,failed,config,2,4063153.15,7,26,89927.83,366.03,1395.62,141501.04,1,2,1,21,7.87,344546.76,657398.15,8.12,malware
2026-05-09T00:29:38.787197,unknown_user,user,91.234.55.1,failed_login,failed,login_page,2,784134.63,194,49,8286.68,290.07,192.48,3294.74,2,5,3,94,1.322,44397.41,105716.61,309.9,brute_force
2026-05-20T00:30:25.787197,scanner_99,unknown,45.33.22.11,password_reset,failed,admin_panel,2,724794.6,202,48,9008.22,312.93,206.57,3163.73,1,6,3,96,1.486,49974.7,113345.86,344.93,brute_force
2026-05-07T10:09:55.787197,bot_001,impersonator,45.33.22.11,form_submit,failed,user_settings,12,1599349.41,16,10,9850.74,1443.07,564.89,106671.9,3,2,1,14,1.834,205372.92,309377.73,16.26,sql_injection
2026-04-29T18:19:45.787197,hacker_xyz,unknown,103.24.21.10,login,success,api/data,20,561528.09,149,36,6694.9,283.85,192.08,2702.41,1,4,3,82,1.427,37437.33,69408.71,329.46,credential_stuffing
2026-05-26T10:55:05.787197,david,user,10.0.0.3,download_file,success,products,12,2803563.56,8,6,2207.98,495.51,424.2,274290.3,1,1,0,8,1.205,157516.72,471680.24,4.99,normal
2026-05-20T23:52:07.787197,bot_001,impersonator,91.234.55.1,file_execute,success,admin_panel,1,4253312.71,8,24,89134.55,375.37,1412.98,193565.3,1,2,0,22,7.874,326280.69,538045.47,7.52,malware
2026-05-25T09:57:10.787197,emma,guest,10.0.0.2,api_call,success,home,11,2689853.53,7,6,2750.94,548.65,415.27,291863.11,0,1,0,7,1.235,157040.96,544628.11,4.83,normal
2026-05-12T16:37:18.787197,hacker_xyz,unknown,103.24.21.10,ssrf_attempt,failed,config,18,1409931.73,6,22,11253.6,836.39,1084.74,113685.38,2,4,1,19,3.715,187282.56,263003.45,19.86,ssrf
2026-05-21T12:07:40.787197,bob,user,192.168.1.6,logout,success,home,14,2450373.2,8,6,2673.45,512.8,386.29,276189.42,1,1,0,9,1.237,166499.35,524929.46,5.71,normal
2026-05-19T23:19:29.787197,charlie,admin,10.0.0.3,bulk_export,failed,backup,1,5430025.49,7,37,177602.5,408.68,979.4,269685.51,1,1,0,32,10.663,362924.58,912130.84,8.1,insider_threat
2026-05-25T23:45:29.787197,charlie,admin,91.234.55.1,role_change,failed,config,1,2943687.59,23,21,5387.23,597.69,832.71,110371.41,2,3,2,30,1.024,252600.99,411454.8,14.95,privilege_escalation
2026-05-02T14:30:19.787197,emma,guest,192.168.1.6,api_call,failed,user_settings,16,2763366.64,9,6,2287.77,505.81,393.28,306933.44,1,1,0,9,1.067,149340.47,476358.59,5.43,normal
2026-05-08T04:27:02.787197,scanner_99,unknown,182.21.4.9,banner_grab,failed,about,6,192688.0,2,1,1329.97,113.43,59.14,10833.56,0,59,28,3,0.818,19173.8,57606.76,15.57,port_scan
2026-05-13T00:49:52.787197,charlie,admin,91.234.55.1,escalate_privilege,failed,admin_panel,2,3044119.57,28,21,4629.97,618.37,780.54,105963.95,2,3,1,26,1.06,250563.39,352585.21,16.1,privilege_escalation
2026-05-09T00:57:47.787197,pentest_agent,unknown,91.234.55.1,sudo_attempt,failed,database,2,3248839.72,27,21,4411.49,594.72,832.77,130320.42,2,3,1,30,0.966,231641.56,434534.73,14.77,privilege_escalation
2026-05-27T20:19:44.787197,bot_001,impersonator,103.24.21.10,file_execute,success,admin_panel,22,4116155.41,9,22,98374.3,319.87,1440.64,182003.94,1,2,1,23,7.069,287009.58,592085.58,7.53,malware
2026-05-24T17:48:15.787197,hacker_xyz,unknown,103.24.21.10,session_steal,success,database,19,2082070.92,15,15,4053.2,480.46,511.46,151407.46,1,1,1,22,1.144,229499.5,389196.84,14.41,session_hijacking
2026-05-21T01:38:50.787197,pentest_agent,unknown,182.21.4.9,ssrf_attempt,failed,database,3,1562587.42,7,19,13425.79,846.88,1047.96,99528.87,3,3,1,18,4.082,164674.94,298032.34,16.64,ssrf
2026-05-10T22:09:44.787197,unknown_user,user,182.21.4.9,malware_upload,failed,config,0,4076354.53,9,21,100759.85,308.78,1534.5,198004.45,1,2,0,23,8.54,345944.71,672763.28,7.36,malware
2026-05-14T22:04:16.787197,bot_001,impersonator,103.24.21.10,sql_query,failed,database,23,1371769.47,13,10,11400.11,1535.62,576.55,104452.81,4,2,1,16,1.948,210429.47,340413.29,16.77,sql_injection
2026-05-06T03:33:41.787197,unknown_user,user,182.21.4.9,payload_delivery,failed,backup,5,4478424.53,7,27,101513.91,332.67,1413.3,197856.11,1,2,1,24,8.239,320030.6,522838.71,7.59,malware
2026-04-29T13:04:55.787197,alice,user,192.168.1.5,download_file,success,home,14,2233709.42,7,4,2475.61,512.33,411.1,248991.56,0,1,0,9,1.283,141016.77,521923.05,4.92,normal
2026-05-24T11:39:11.787197,pentest_agent,unknown,192.168.1.5,api_call,success,user_settings,13,2100905.08,13,16,4440.2,454.15,459.82,146061.54,1,1,1,20,1.115,194182.86,352598.14,13.8,session_hijacking
2026-05-23T16:07:18.787197,alice,user,10.0.0.2,view_page,success,about,17,2512154.71,8,6,2166.53,512.4,389.35,285667.68,1,1,0,8,1.166,148224.78,489420.93,5.57,normal
2026-05-17T19:28:02.787197,hacker_xyz,unknown,91.234.55.1,api_call,failed,api/data,21,1415287.45,17,10,9725.9,1376.8,607.03,105159.08,3,2,1,17,1.809,181515.45,316061.96,19.08,sql_injection
2026-05-27T13:16:06.787197,alice,user,10.0.0.2,api_call,success,home,15,2871642.56,7,5,2518.83,495.05,361.25,262606.39,1,1,0,8,1.143,151245.27,449476.41,4.18,normal
2026-05-20T23:49:04.787197,hacker_xyz,unknown,103.24.21.10,escalate_privilege,failed,user_settings,1,3038114.14,27,19,4400.06,613.84,841.98,97006.22,2,3,1,29,0.992,221489.55,399023.58,15.14,privilege_escalation
2026-05-21T00:34:11.787197,unknown_user,user,91.234.55.1,payload_delivery,success,backup,2,3721063.73,8,27,90261.81,383.0,1410.05,197456.99,1,2,1,19,8.948,272424.97,499372.24,9.41,malware
2026-05-11T21:10:37.787197,pentest_agent,unknown,91.234.55.1,password_reset,failed,login_page,23,744325.82,215,54,7582.35,300.92,207.31,2961.96,2,5,3,98,1.543,49135.67,105985.79,361.4,brute_force
2026-04-28T01:37:38.787197,david,user,10.0.0.2,data_transfer,failed,api/data,3,6160703.92,8,35,164778.33,402.84,1076.22,266744.93,1,1,0,29,9.638,324494.19,887994.12,6.98,insider_threat
2026-05-21T11:23:11.787197,alice,user,192.168.1.6,download_file,success,about,13,2356924.13,9,5,2763.47,542.67,407.02,248479.49,0,1,0,7,1.294,134026.07,507633.6,5.94,normal
2026-05-09T05:58:16.787197,pentest_agent,unknown,182.21.4.9,internal_request,success,database,7,1395171.83,7,19,12571.45,934.05,1128.05,118918.06,3,3,1,20,4.084,180495.64,279025.13,18.64,ssrf
2026-05-21T14:50:07.787197,charlie,admin,10.0.0.2,view_page,failed,home,16,2332061.04,7,6,2048.89,480.77,430.46,269985.87,1,1,0,10,1.104,154414.93,533100.43,5.57,normal
2026-05-04T11:16:07.787197,david,user,192.168.1.6,view_page,success,about,13,2614672.87,7,6,2734.91,499.62,383.04,235057.62,1,1,0,7,1.224,141915.8,474012.16,4.97,normal
2026-05-06T15:28:22.787197,david,user,192.168.1.5,api_call,success,about,17,2383779.86,8,6,2446.55,478.46,423.13,302475.43,1,1,0,9,1.116,154167.21,526717.95,5.87,normal
2026-05-25T13:46:25.787197,scanner_99,unknown,45.33.22.11,api_call,success,api/data,15,1182737.22,12,8,5235.9,1047.63,508.16,76204.07,3,2,1,12,1.477,173789.77,258541.39,16.91,xss
2026-05-25T19:10:54.787197,scanner_99,unknown,103.24.21.10,api_call,success,user_settings,21,1476955.08,15,10,10573.44,1385.45,655.37,122344.37,4,2,1,15,1.794,204060.01,298506.8,16.93,sql_injection
2026-05-27T15:24:43.787197,alice,user,10.0.0.2,download_file,success,user_settings,17,2558597.95,7,7,2874.41,511.61,376.32,299466.43,0,1,0,8,1.069,145128.92,509056.55,5.47,normal
2026-05-19T08:03:40.787197,emma,guest,10.0.0.2,api_call,success,products,9,2278110.6,10,7,2741.68,476.57,391.08,281626.04,0,1,0,8,1.173,159323.26,496054.05,7.46,normal
2026-05-15T12:20:02.787197,alice,user,192.168.1.6,view_page,success,about,14,2430874.38,7,6,2960.41,501.1,434.56,260522.25,0,1,0,7,1.209,151064.04,475104.3,5.35,normal
2026-05-24T15:26:09.787197,david,user,10.0.0.3,logout,success,products,17,2666949.18,7,6,2431.32,511.21,402.78,274572.17,1,1,0,8,1.065,155641.43,467763.61,4.87,normal
2026-05-07T19:07:24.787197,bot_001,impersonator,182.21.4.9,service_detect,success,api/data,20,216974.31,2,1,1607.9,101.47,58.68,10869.47,0,44,23,3,0.859,19221.09,49115.2,13.83,port_scan
2026-05-02T13:53:04.787197,bot_001,impersonator,182.21.4.9,shell_exec,failed,config,15,2032225.59,10,7,7980.45,1313.14,759.29,92134.43,4,2,1,9,1.602,232935.83,341452.85,8.37,command_injection
2026-05-07T11:30:16.787197,hacker_xyz,unknown,103.24.21.10,shell_exec,success,config,13,1987556.38,10,8,8931.48,1269.04,744.94,92236.9,4,2,1,10,1.698,209463.73,293450.51,9.06,command_injection
2026-05-10T00:02:10.787197,bot_001,impersonator,45.33.22.11,admin_access,failed,user_settings,1,2400102.4,24,21,4773.57,575.41,899.76,116216.37,2,3,2,27,1.056,217871.77,366030.2,18.75,privilege_escalation
2026-05-23T00:47:03.787197,bot_001,impersonator,45.33.22.11,password_reset,success,login_page,2,741064.45,205,56,8927.68,271.88,217.21,2925.57,2,5,3,96,1.336,52739.36,97675.64,352.2,brute_force
